sector,subsector,field,model_variable,category_value,category_name,gas,gas_name,model_variable_information
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_gas_ccs,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_gas_ccs,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_geothermal,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_geothermal,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_hydropower,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_hydropower,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_nuclear,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_nuclear,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_ocean,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_ocean,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_oil,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_oil,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_solar,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_solar,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_waste_incineration,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_waste_incineration,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_generation_pp_wind,NemoMod :math:\text{N}_2\text{O} Emissions from Electricity Generation,pp_wind,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_processing_and_refinement_fp_hydrogen_electrolysis,NemoMod :math:\text{N}_2\text{O} Emissions from Fuel Processing and Refinement,fp_hydrogen_electrolysis,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_processing_and_refinement_fp_hydrogen_gasification,NemoMod :math:\text{N}_2\text{O} Emissions from Fuel Processing and Refinement,fp_hydrogen_gasification,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_processing_and_refinement_fp_hydrogen_reformation,NemoMod :math:\text{N}_2\text{O} Emissions from Fuel Processing and Refinement,fp_hydrogen_reformation,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_processing_and_refinement_fp_natural_gas,NemoMod :math:\text{N}_2\text{O} Emissions from Fuel Processing and Refinement,fp_natural_gas,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,emission_co2e_n2o_entc_processing_and_refinement_fp_petroleum_refinement,NemoMod :math:\text{N}_2\text{O} Emissions from Fuel Processing and Refinement,fp_petroleum_refinement,cat_technology,n2o,Nitrus Oxide,Taken from NemoMod variable **vannualemissions** and reported in configuration units emissions_mass.
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_biogas,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_biogas,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_biomass,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_biomass,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_coal,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_coal,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_coal_ccs,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_coal_ccs,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_gas,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_gas,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_gas_ccs,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_gas_ccs,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_geothermal,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_geothermal,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_hydropower,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_hydropower,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_nuclear,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_nuclear,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_ocean,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_ocean,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_oil,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_oil,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_solar,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_solar,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_waste_incineration,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_waste_incineration,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,frac_entc_max_elec_production_increase_to_satisfy_msp_pp_wind,Maximum Production Increase Fraction to Satisfy MinShareProduction Electricity,pp_wind,cat_technology,,," | Maximum increase in future electricity production--estimated as the fraction of estimated production total at **first last period :math:`= -999`. Set to 0 to stop new technologies from being constructed to increase  ``NemoMod MinShareProduction`` constraints. 
 | 
 | **CAUTION**: ``Maximum Production Increase Fraction to Satisfy MinShareProduction`` can conflict with other constraints in the model, including ``TotalAnnualMinCapacityInvestment`` and ``TotalAnnualMaxCapacity``; take care to avoid specifying conflicting constratints. SISEPUEDE works to prioritize constraints in the presence of conflicts, but infeasibilities may still occur.
 | 
 | **CAUTION**: Avoid implementing this constraint for all technologies if ``NemoMod MinShareProduction`` is used to control the implementation of a baseline. 
 | 
 | **NOTE**: This variable will **not** prevent the construction of new technologies to maintain capacity at the last time period where == 0 (where this is no limit imposed).
 | 
 | **NOTE**: This constraint modifies the ``NemoMod MinShareProduction`` constraints in response to changing energy demands; it relies on estimates of energy demands from all non-ENTC sectors and may show slight errors relative to true energy demand. "
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_biogas,NemoMod Production by Technology,pp_biogas,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_biomass,NemoMod Production by Technology,pp_biomass,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_coal,NemoMod Production by Technology,pp_coal,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_coal_ccs,NemoMod Production by Technology,pp_coal_ccs,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_gas,NemoMod Production by Technology,pp_gas,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_gas_ccs,NemoMod Production by Technology,pp_gas_ccs,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_geothermal,NemoMod Production by Technology,pp_geothermal,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_hydropower,NemoMod Production by Technology,pp_hydropower,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_nuclear,NemoMod Production by Technology,pp_nuclear,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_ocean,NemoMod Production by Technology,pp_ocean,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_oil,NemoMod Production by Technology,pp_oil,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_solar,NemoMod Production by Technology,pp_solar,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_waste_incineration,NemoMod Production by Technology,pp_waste_incineration,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_pp_wind,NemoMod Production by Technology,pp_wind,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_st_batteries,NemoMod Production by Technology,st_batteries,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_st_compressed_air,NemoMod Production by Technology,st_compressed_air,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_st_flywheels,NemoMod Production by Technology,st_flywheels,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_annual_production_by_technology_st_pumped_hydro,NemoMod Production by Technology,st_pumped_hydro,cat_technology,,," | Production of electricity by generation technology (in configuration energy_units, [*not* energy_units_nemomod]).
 | 
 | NemoMod variable **vproductionbytechnologyannual**"
Energy,Energy Technology,nemomod_entc_capital_cost_fp_hydrogen_electrolysis_mm_usd_per_gw,NemoMod CapitalCost,fp_hydrogen_electrolysis,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_fp_hydrogen_gasification_mm_usd_per_gw,NemoMod CapitalCost,fp_hydrogen_gasification,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_fp_hydrogen_reformation_mm_usd_per_gw,NemoMod CapitalCost,fp_hydrogen_reformation,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_biogas_mm_usd_per_gw,NemoMod CapitalCost,pp_biogas,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_biomass_mm_usd_per_gw,NemoMod CapitalCost,pp_biomass,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_coal_ccs_mm_usd_per_gw,NemoMod CapitalCost,pp_coal_ccs,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_coal_mm_usd_per_gw,NemoMod CapitalCost,pp_coal,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_gas_ccs_mm_usd_per_gw,NemoMod CapitalCost,pp_gas_ccs,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_gas_mm_usd_per_gw,NemoMod CapitalCost,pp_gas,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_geothermal_mm_usd_per_gw,NemoMod CapitalCost,pp_geothermal,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_hydropower_mm_usd_per_gw,NemoMod CapitalCost,pp_hydropower,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_nuclear_mm_usd_per_gw,NemoMod CapitalCost,pp_nuclear,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_ocean_mm_usd_per_gw,NemoMod CapitalCost,pp_ocean,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_oil_mm_usd_per_gw,NemoMod CapitalCost,pp_oil,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_solar_mm_usd_per_gw,NemoMod CapitalCost,pp_solar,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_waste_incineration_mm_usd_per_gw,NemoMod CapitalCost,pp_waste_incineration,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_capital_cost_pp_wind_mm_usd_per_gw,NemoMod CapitalCost,pp_wind,cat_technology,,,Cost to build a unit of capacity for the specified technology
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_fp_hydrogen_electrolysis,NemoMod Discounted Capital Investment,fp_hydrogen_electrolysis,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_fp_hydrogen_gasification,NemoMod Discounted Capital Investment,fp_hydrogen_gasification,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
Energy,Energy Technology,nemomod_entc_discounted_capital_investment_fp_hydrogen_reformation,NemoMod Discounted Capital Investment,fp_hydrogen_reformation,cat_technology,,," | Discounted capital investment in new generation technologies (in configuration monetary_units).
 | 
 | NemoMod output variable **vdiscountedcapitalinvestment**"
